# BLASTN 2.10.0+
# Query: minus1
# Database: Reference/C_reinhardtii_v5.5_reference.contigs.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, query length, subject length
# 35 hits found
minus3	ABCN02001285.1	100.000	17	0	0	19	35	148828	148844	0.10	34.2	35	281215
minus3	ABCN02001293.1	100.000	16	0	0	20	35	120831	120846	0.41	32.2	35	124541
minus3	ABCN02000869.1	100.000	16	0	0	20	35	31451	31466	0.41	32.2	35	65331
minus3	ABCN02001060.1	100.000	15	0	0	19	33	153853	153867	1.6	30.2	35	214574
minus3	ABCN02001038.1	100.000	15	0	0	19	33	61935	61949	1.6	30.2	35	82884
minus3	ABCN02000672.1	100.000	15	0	0	20	34	7267	7253	1.6	30.2	35	140113
minus3	ABCN02000557.1	100.000	15	0	0	20	34	52897	52883	1.6	30.2	35	225689
minus3	ABCN02000494.1	100.000	15	0	0	19	33	12160	12146	1.6	30.2	35	1410767
minus3	ABCN02000494.1	100.000	14	0	0	20	33	30292	30305	6.4	28.2	35	1410767
minus3	ABCN02000434.1	100.000	15	0	0	21	35	21814	21828	1.6	30.2	35	100719
minus3	ABCN02000351.1	100.000	15	0	0	19	33	18849	18863	1.6	30.2	35	27230
minus3	ABCN02000109.1	100.000	15	0	0	20	34	243855	243841	1.6	30.2	35	244956
minus3	ABCN02001497.1	100.000	14	0	0	20	33	10037	10050	6.4	28.2	35	17736
minus3	ABCN02001481.1	100.000	14	0	0	20	33	489	502	6.4	28.2	35	33576
minus3	ABCN02001473.1	100.000	14	0	0	20	33	30065	30078	6.4	28.2	35	52376
minus3	ABCN02001410.1	100.000	14	0	0	20	33	5337	5350	6.4	28.2	35	12299
minus3	ABCN02001367.1	100.000	14	0	0	21	34	355993	355980	6.4	28.2	35	360774
minus3	ABCN02001354.1	100.000	14	0	0	19	32	510518	510505	6.4	28.2	35	631466
minus3	ABCN02001348.1	100.000	14	0	0	20	33	99336	99323	6.4	28.2	35	185829
minus3	ABCN02001326.1	100.000	14	0	0	1	14	46240	46253	6.4	28.2	35	65544
minus3	ABCN02001324.1	100.000	14	0	0	20	33	31760	31773	6.4	28.2	35	82935
minus3	ABCN02001277.1	100.000	14	0	0	20	33	21459	21472	6.4	28.2	35	73070
minus3	ABCN02001212.1	94.118	17	1	0	15	31	51970	51986	6.4	28.2	35	68347
minus3	ABCN02001153.1	100.000	14	0	0	20	33	17956	17969	6.4	28.2	35	27890
minus3	ABCN02000968.1	100.000	14	0	0	22	35	26741	26754	6.4	28.2	35	287840
minus3	ABCN02000943.1	100.000	14	0	0	3	16	5277	5264	6.4	28.2	35	380771
minus3	ABCN02000937.1	100.000	14	0	0	22	35	746272	746259	6.4	28.2	35	1228261
minus3	ABCN02000929.1	100.000	14	0	0	1	14	433035	433048	6.4	28.2	35	550505
minus3	ABCN02000873.1	100.000	14	0	0	1	14	11165	11152	6.4	28.2	35	211812
minus3	ABCN02000838.1	100.000	14	0	0	21	34	81956	81943	6.4	28.2	35	177573
minus3	ABCN02000724.1	100.000	14	0	0	19	32	104604	104617	6.4	28.2	35	197947
minus3	ABCN02000678.1	100.000	14	0	0	21	34	5893	5880	6.4	28.2	35	9234
minus3	ABCN02000676.1	100.000	14	0	0	22	35	65	52	6.4	28.2	35	16280
minus3	ABCN02000635.1	100.000	14	0	0	20	33	52052	52065	6.4	28.2	35	63571
minus3	ABCN02000577.1	100.000	14	0	0	21	34	443203	443216	6.4	28.2	35	504140
minus3	ABCN02000555.1	100.000	14	0	0	20	33	10341	10354	6.4	28.2	35	16588
minus3	ABCN02000551.1	100.000	14	0	0	20	33	46260	46273	6.4	28.2	35	51166
minus3	ABCN02000493.1	100.000	14	0	0	20	33	27910	27923	6.4	28.2	35	48887
minus3	ABCN02000317.1	100.000	14	0	0	20	33	108479	108466	6.4	28.2	35	114228
minus3	ABCN02000292.1	100.000	14	0	0	22	35	20086	20073	6.4	28.2	35	30383
minus3	ABCN02000236.1	100.000	14	0	0	20	33	116292	116305	6.4	28.2	35	347106
minus3	ABCN02000236.1	100.000	14	0	0	20	33	339685	339698	6.4	28.2	35	347106
minus3	ABCN02000221.1	100.000	14	0	0	20	33	283091	283078	6.4	28.2	35	591810
minus3	ABCN02000216.1	100.000	14	0	0	20	33	69521	69508	6.4	28.2	35	87727
minus3	ABCN02000204.1	100.000	14	0	0	21	34	234565	234578	6.4	28.2	35	306404
minus3	ABCN02000204.1	100.000	14	0	0	20	33	294487	294474	6.4	28.2	35	306404
minus3	ABCN02000201.1	100.000	14	0	0	20	33	106276	106263	6.4	28.2	35	314868
minus3	ABCN02000174.1	100.000	14	0	0	20	33	2306	2319	6.4	28.2	35	15964
minus3	ABCN02000173.1	100.000	14	0	0	20	33	23054	23041	6.4	28.2	35	51210
minus3	ABCN02000160.1	100.000	14	0	0	20	33	8952	8965	6.4	28.2	35	17606
minus3	ABCN02000138.1	100.000	14	0	0	20	33	579105	579092	6.4	28.2	35	707277
minus3	ABCN02000080.1	100.000	14	0	0	21	34	161	174	6.4	28.2	35	27363
minus3	ABCN02000056.1	100.000	14	0	0	22	35	444779	444792	6.4	28.2	35	527420
minus3	ABCN02000054.1	100.000	14	0	0	21	34	150759	150772	6.4	28.2	35	161025
minus3	ABCN02000047.1	100.000	14	0	0	20	33	213338	213351	6.4	28.2	35	254934
minus3	ABCN02000019.1	100.000	14	0	0	20	33	14565	14578	6.4	28.2	35	66268
minus3	ABCN02000019.1	100.000	14	0	0	20	33	28676	28689	6.4	28.2	35	66268
# BLASTN 2.10.0+
# Query: plus2
# Database: Reference/C_reinhardtii_v5.5_reference.contigs.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, query length, subject length
# 10 hits found
plus2	ABCN02000056.1	100.000	18	0	0	19	36	402705	402722	0.028	36.2	36	527420
plus2	ABCN02000056.1	100.000	17	0	0	1	17	402425	402441	0.11	34.2	36	527420
plus2	ABCN02000449.1	90.909	22	2	0	15	36	183105	183084	1.7	30.2	36	293779
plus2	ABCN02001047.1	94.444	18	1	0	9	26	509151	509168	1.7	30.2	36	603095
plus2	ABCN02001392.1	94.118	17	1	0	12	28	15522	15506	6.8	28.2	36	101493
plus2	ABCN02000335.1	100.000	14	0	0	3	16	9467	9454	6.8	28.2	36	54198
plus2	ABCN02001301.1	100.000	14	0	0	19	32	48258	48271	6.8	28.2	36	94759
plus2	ABCN02001043.1	100.000	14	0	0	23	36	43418	43431	6.8	28.2	36	208111
plus2	ABCN02000909.1	100.000	14	0	0	20	33	52492	52505	6.8	28.2	36	77576
plus2	ABCN02000577.1	100.000	14	0	0	23	36	89341	89354	6.8	28.2	36	504140
# BLASTN 2.10.0+
# Query: plus4
# Database: Reference/C_reinhardtii_v5.5_reference.contigs.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, query length, subject length
# 6 hits found
plus4	ABCN02000227.1	100.000	17	0	0	1	17	112635	112651	0.10	34.2	35	368106
plus4	ABCN02000227.1	100.000	17	0	0	19	35	112915	112931	0.10	34.2	35	368106
plus4	ABCN02000494.1	100.000	15	0	0	3	17	138468	138454	1.6	30.2	35	1410767
plus4	ABCN02000685.1	100.000	14	0	0	22	35	27765	27778	6.4	28.2	35	54582
plus4	ABCN02000261.1	100.000	14	0	0	1	14	546033	546020	6.4	28.2	35	765808
plus4	ABCN02000199.1	100.000	14	0	0	4	17	37922	37909	6.4	28.2	35	85197
# BLASTN 2.10.0+
# Query: plus7
# Database: Reference/C_reinhardtii_v5.5_reference.contigs.fasta
# Fields: query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, query length, subject length
# 14 hits found
plus7	ABCN02000260.1	100.000	24	0	0	19	42	154600	154623	9.47e-06	48.1	42	353820
plus7	ABCN02000260.1	100.000	17	0	0	1	17	154325	154341	0.14	34.2	42	353820
plus7	ABCN02001425.1	100.000	15	0	0	23	37	21744	21730	2.2	30.2	42	32917
plus7	ABCN02000514.1	100.000	15	0	0	1	15	131414	131428	2.2	30.2	42	392279
plus7	ABCN02000428.1	100.000	15	0	0	1	15	45635	45621	2.2	30.2	42	95945
plus7	ABCN02001331.1	100.000	14	0	0	4	17	358033	358046	8.8	28.2	42	452658
plus7	ABCN02001114.1	100.000	14	0	0	3	16	102330	102317	8.8	28.2	42	186644
plus7	ABCN02001089.1	100.000	14	0	0	3	16	30122	30109	8.8	28.2	42	39941
plus7	ABCN02001083.1	94.118	17	1	0	10	26	138448	138432	8.8	28.2	42	162310
plus7	ABCN02001042.1	100.000	14	0	0	4	17	22485	22498	8.8	28.2	42	69717
plus7	ABCN02000942.1	100.000	14	0	0	3	16	108714	108701	8.8	28.2	42	349778
plus7	ABCN02000779.1	100.000	14	0	0	4	17	16220	16233	8.8	28.2	42	22843
plus7	ABCN02000329.1	100.000	14	0	0	4	17	457004	457017	8.8	28.2	42	525922
plus7	ABCN02000280.1	100.000	14	0	0	4	17	108096	108083	8.8	28.2	42	145763
# BLAST processed 6 queries
